"sel","_id","gc","length","W_Bin_194-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","6810","0.4927","1232","4.8953","Eukaryota","Bacillariophyta","c_000000816290"
"","6812","0.464","1013","3.8371","no-hit","no-hit","c_000001326530"
"","6813","0.4894","1228","5.7655","Eukaryota","Bacillariophyta","c_000002108898"
"","6814","0.5037","1231","4.9066","no-hit","no-hit","c_000005043661"
"","6815","0.4668","1688","5.9384","Eukaryota","Eukaryota-undef","c_000005049571"
"","6816","0.4636","1210","5.8479","no-hit","no-hit","c_000002004243"
"","6817","0.4921","2717","7.4939","Eukaryota","Bacillariophyta","c_000002134255"
"","6818","0.5058","1216","5.4293","Eukaryota","Bacillariophyta","c_000003035645"
"","6819","0.5098","1326","5.8145","no-hit","no-hit","c_000002252330"
"","6820","0.4843","1462","3.3653","no-hit","no-hit","c_000004373413"
"","6821","0.4912","2227","7.5025","Eukaryota","Bacillariophyta","c_000000988642"
"","6822","0.4965","1559","4.9564","Eukaryota","Bacillariophyta","c_000000297995"
"","6823","0.4941","1184","2.1833","no-hit","no-hit","c_000003296844"
"","6824","0.4773","1341","4.6204","no-hit","no-hit","c_000003493472"
"","6825","0.4742","1824","5.4836","Eukaryota","Bacillariophyta","c_000004826239"
"","6826","0.493","2647","6.6596","Eukaryota","Bacillariophyta","c_000002559189"
"","6827","0.4673","1896","5.5359","Eukaryota","Bacillariophyta","c_000002158778"
"","6828","0.5173","1303","3.1873","no-hit","no-hit","c_000002176333"
"","6829","0.5234","1450","5.9476","Eukaryota","Bacillariophyta","c_000005018148"
"","6830","0.4703","1835","8.7041","Eukaryota","Bacillariophyta","c_000002825145"
"","6831","0.4681","2055","4.6005","no-hit","no-hit","c_000002342496"
"","6832","0.4748","1548","9.7952","Eukaryota","Bacillariophyta","c_000002284588"
"","6833","0.5318","1307","2.0559","no-hit","no-hit","c_000004212989"
"","6834","0.4712","1042","7.7745","Eukaryota","Bacillariophyta","c_000003711364"
"","6835","0.4638","2359","7.0827","Eukaryota","Bacillariophyta","c_000004533152"
"","6836","0.5262","2693","5.524","Eukaryota","Bacillariophyta","c_000001925567"
"","6837","0.4945","1183","7.9163","Eukaryota","Bacillariophyta","c_000005341846"
"","6838","0.5276","1340","4.4754","Eukaryota","Bacillariophyta","c_000000708746"
"","6839","0.5104","1352","3.5562","Eukaryota","Bacillariophyta","c_000002818254"
"","6840","0.4823","1074","6.662","no-hit","no-hit","c_000003861153"
"","6841","0.517","2091","6.5098","Eukaryota","Bacillariophyta","c_000001918255"
"","6843","0.5081","1303","6.35","Eukaryota","Bacillariophyta","c_000002409793"
"","6844","0.4509","1264","8.004","Eukaryota","Bacillariophyta","c_000001350565"
"","6845","0.4823","1580","7.9139","no-hit","no-hit","c_000002319223"
"","6846","0.4871","1043","8.1438","Eukaryota","Bacillariophyta","c_000003226042"
"","6847","0.4836","1007","9.6763","no-hit","no-hit","c_000005124959"
"","6848","0.4763","1749","7.0406","Eukaryota","Bacillariophyta","c_000000715964"
"","6849","0.5037","2271","5.7895","Eukaryota","Bacillariophyta","c_000000753596"
"","6850","0.4688","2084","6.964","Eukaryota","Bacillariophyta","c_000001919438"
"","6851","0.4586","1038","5.4528","no-hit","no-hit","c_000001979806"
"","6852","0.4907","1396","5.8847","no-hit","no-hit","c_000003051983"
"","6853","0.4623","1155","4.684","no-hit","no-hit","c_000003845454"
"","6854","0.4595","1691","8.9752","Eukaryota","Bacillariophyta","c_000002302303"
"","6855","0.4703","2073","4.821","Eukaryota","Bacillariophyta","c_000000897193"
"","6856","0.4958","1666","10.3397","Eukaryota","Bacillariophyta","c_000004191594"
"","6857","0.4911","2311","5.1714","Eukaryota","Bacillariophyta","c_000000693372"
"","6858","0.4785","2740","3.4","no-hit","no-hit","c_000002174404"
"","6859","0.4864","1540","5.6494","no-hit","no-hit","c_000000516726"
"","6860","0.465","2000","3.5895","Eukaryota","Eukaryota-undef","c_000004111588"
"","6861","0.4914","1280","5.7547","Eukaryota","Bacillariophyta","c_000005021535"
"","6862","0.4882","1313","5.0129","Eukaryota","Bacillariophyta","c_000002585912"
"","6863","0.4603","1273","3.0228","no-hit","no-hit","c_000002094115"
"","6864","0.4709","2181","4.6978","no-hit","no-hit","c_000002950854"
"","6865","0.4875","1559","6.7903","Eukaryota","Bacillariophyta","c_000000718259"
"","6866","0.4903","1134","4.1411","Eukaryota","Bacillariophyta","c_000003991102"
"","6867","0.5033","1677","5.5414","Eukaryota","Bacillariophyta","c_000003123520"
"","6868","0.4922","1280","4.4914","Eukaryota","Bacillariophyta","c_000000178915"
"","6869","0.4568","1690","6.7006","no-hit","no-hit","c_000005508772"
"","6870","0.4595","1123","6.4755","no-hit","no-hit","c_000002597174"
"","6871","0.4805","1182","7.6827","no-hit","no-hit","c_000001262920"
"","6872","0.4864","1649","5.2098","Eukaryota","Bacillariophyta","c_000004572472"
"","6873","0.466","1764","7.7449","no-hit","no-hit","c_000001423102"
"","6874","0.5217","1403","5.8945","Eukaryota","Bacillariophyta","c_000001487639"
"","6875","0.4731","3868","6.9871","no-hit","no-hit","c_000004808810"
"","6876","0.4991","2138","7.0248","Eukaryota","Bacillariophyta","c_000002488562"
"","6877","0.4777","1212","6.9216","Eukaryota","Bacillariophyta","c_000004640555"
"","6878","0.4667","1127","6.7223","no-hit","no-hit","c_000004128014"
"","6879","0.458","1096","10.8942","Eukaryota","Bacillariophyta","c_000000718902"
"","6880","0.4652","1582","7.2162","Eukaryota","Bacillariophyta","c_000003136123"
"","6881","0.4839","1271","5.2699","no-hit","no-hit","c_000001193395"
"","6882","0.4757","1480","7.1723","no-hit","no-hit","c_000003596169"
"","6883","0.5061","1638","6.4969","Eukaryota","Bacillariophyta","c_000000709870"
"","6884","0.4715","2452","6.9486","Eukaryota","Bacillariophyta","c_000001063942"
"","6885","0.4766","1926","9.3437","no-hit","no-hit","c_000001041933"
"","6886","0.4877","1181","7.1499","Eukaryota","Bacillariophyta","c_000003065485"
"","6887","0.4679","1340","4.2739","no-hit","no-hit","c_000005051578"
"","6888","0.4794","1093","3.2626","Eukaryota","Bacillariophyta","c_000004688315"
"","6889","0.4814","2042","7.4598","Eukaryota","Bacillariophyta","c_000005319924"
"","6890","0.4887","1551","6.8981","Eukaryota","Bacillariophyta","c_000001269227"
"","6891","0.5341","1365","5.2967","Eukaryota","Bacillariophyta","c_000003286136"
"","6892","0.4809","1757","6.5179","no-hit","no-hit","c_000000683896"
"","6893","0.4868","1364","4.7001","Eukaryota","Bacillariophyta","c_000000409470"
"","6894","0.5037","2587","5.9095","Eukaryota","Bacillariophyta","c_000004500518"
"","6895","0.4917","1021","6.4956","no-hit","no-hit","c_000003281636"
"","6896","0.4934","1210","8.2008","Eukaryota","Bacillariophyta","c_000003340844"
"","6897","0.4784","2575","8.8979","Eukaryota","Bacillariophyta","c_000000546887"
"","6898","0.4848","2139","7.5185","Eukaryota","Bacillariophyta","c_000002764182"
"","6899","0.46","1413","6.4452","no-hit","no-hit","c_000003713788"
"","6901","0.4444","1537","6.0325","Eukaryota","Bacillariophyta","c_000002779604"
"","6902","0.4815","2573","4.248","Eukaryota","Bacillariophyta","c_000003729799"
"","6903","0.4973","1478","7.8863","Eukaryota","Bacillariophyta","c_000003933545"
"","6904","0.4956","1717","4.0844","Eukaryota","Bacillariophyta","c_000003194691"
"","6907","0.5087","1944","5.6183","no-hit","no-hit","c_000002651986"
"","6908","0.4959","2172","4.1611","Eukaryota","Bacillariophyta","c_000004080620"
"","6909","0.4821","3101","5.3009","Eukaryota","Bacillariophyta","c_000000802484"
"","6910","0.4555","1067","4.8688","no-hit","no-hit","c_000000585713"
"","6911","0.4683","2033","4.5553","no-hit","no-hit","c_000000775939"
"","6912","0.4621","1740","3.5368","Eukaryota","Discosea","c_000001119487"
"","6913","0.5155","1001","4.7283","Eukaryota","Bacillariophyta","c_000001681624"
"","6914","0.5132","2648","6.8746","Eukaryota","Bacillariophyta","c_000003822650"
"","6915","0.4956","1697","3.0118","no-hit","no-hit","c_000000210939"
"","6916","0.4773","1276","7.3197","Eukaryota","Bacillariophyta","c_000001241257"
"","6917","0.4997","1757","6.6522","Eukaryota","Bacillariophyta","c_000004236977"
"","6918","0.4967","1210","5.8099","Eukaryota","Bacillariophyta","c_000002043996"
"","6919","0.4656","1630","8.3534","Eukaryota","Bacillariophyta","c_000005123864"
"","6920","0.4677","1751","8.8298","Eukaryota","Bacillariophyta","c_000000908916"
"","6921","0.5117","2566","7.3394","Eukaryota","Bacillariophyta","c_000001712790"
"","6922","0.4631","1410","8.1227","Eukaryota","Bacillariophyta","c_000004120765"
"","6923","0.4561","1265","3.7826","no-hit","no-hit","c_000002118210"
"","6924","0.4972","1237","5.1496","no-hit","no-hit","c_000002280975"
"","6925","0.4816","1549","5.6979","Eukaryota","Bacillariophyta","c_000003970128"
"","6926","0.4676","1805","10.5557","no-hit","no-hit","c_000005486305"
"","6927","0.4673","1301","8.2483","Eukaryota","Bacillariophyta","c_000000532727"
"","6928","0.476","1519","5.4984","Eukaryota","Bacillariophyta","c_000005482007"
"","6929","0.4819","1079","7.7424","Eukaryota","Bacillariophyta","c_000002224051"
"","6930","0.4636","1154","7.6681","Eukaryota","Bacillariophyta","c_000003247485"
"","6931","0.4799","1519","7.6906","no-hit","no-hit","c_000002799165"
"","6932","0.5168","1306","5.6508","no-hit","no-hit","c_000001747614"
"","6933","0.4456","2204","5.8848","no-hit","no-hit","c_000001504880"
"","6934","0.4745","2059","7.2433","no-hit","no-hit","c_000005427204"
"","6935","0.4784","1298","8.0378","Eukaryota","Bacillariophyta","c_000000921888"
"","6936","0.483","1089","7.1304","no-hit","no-hit","c_000002546041"
"","6937","0.4855","1001","5.6354","no-hit","no-hit","c_000002238972"
"","6938","0.4748","1169","5.4371","Eukaryota","Bacillariophyta","c_000001652684"
"","6939","0.5026","1719","7.0599","no-hit","no-hit","c_000002391792"
"","6940","0.4685","1413","4.9306","no-hit","no-hit","c_000000767566"
"","6941","0.5157","2032","6.1973","Eukaryota","Bacillariophyta","c_000001995491"
"","6942","0.4879","1857","6.0732","no-hit","no-hit","c_000002349165"
"","6943","0.4963","1600","7.1619","Eukaryota","Bacillariophyta","c_000003907466"
"","6944","0.4854","3078","5.2723","Eukaryota","Bacillariophyta","c_000004401160"
"","6945","0.4927","1443","5.817","Eukaryota","Bacillariophyta","c_000003750452"
"","6946","0.5013","1588","3.7702","no-hit","no-hit","c_000001583339"
"","6947","0.441","1127","4.0293","no-hit","no-hit","c_000004649909"
"","6948","0.4825","2972","3.1023","Eukaryota","Bacillariophyta","c_000001762904"
"","6949","0.4832","1455","8.51","Eukaryota","Bacillariophyta","c_000002879329"
"","6950","0.4842","2402","3.9201","no-hit","no-hit","c_000000808823"
"","6951","0.4533","1198","5.212","no-hit","no-hit","c_000004607108"
"","6952","0.488","1418","5.7391","Eukaryota","Bacillariophyta","c_000003904476"
"","6953","0.4683","2569","6.2347","Eukaryota","Bacillariophyta","c_000005401182"
"","6954","0.4791","1528","5.3135","no-hit","no-hit","c_000004796264"
"","6955","0.47","1502","9.5513","Eukaryota","Bacillariophyta","c_000003709734"
"","6956","0.4907","1671","7.0491","Eukaryota","Bacillariophyta","c_000003408761"
"","6957","0.4806","1184","1.913","no-hit","no-hit","c_000001897287"
"","6958","0.4907","2647","9.8455","Eukaryota","Bacillariophyta","c_000001642732"
"","6959","0.4731","1763","6.92","no-hit","no-hit","c_000002068915"
"","6960","0.4674","1934","8.1019","Eukaryota","Bacillariophyta","c_000001370155"
"","6961","0.4882","1266","7.7757","Eukaryota","Bacillariophyta","c_000003531317"
"","6962","0.4817","1368","6.8757","no-hit","no-hit","c_000002968038"
"","6963","0.4576","1510","20.0742","no-hit","no-hit","c_000004090276"
"","6964","0.4793","1859","6.4852","Eukaryota","Bacillariophyta","c_000001358143"
"","6965","0.4731","1080","8.1074","no-hit","no-hit","c_000004697449"
"","6966","0.5103","1658","5.9324","Eukaryota","Evosea","c_000000475574"
"","6967","0.4891","3451","7.601","no-hit","no-hit","c_000003064294"
"","6968","0.4683","1104","2.4266","no-hit","no-hit","c_000005229919"
"","6969","0.4795","2048","6.9639","Eukaryota","Bacillariophyta","c_000004668634"
"","6970","0.4984","1557","6.2935","Eukaryota","Bacillariophyta","c_000002489090"
"","6971","0.4883","1794","6.2118","Eukaryota","Eukaryota-undef","c_000002890475"
"","6972","0.4677","2134","7.4756","Eukaryota","Bacillariophyta","c_000005346181"
"","6973","0.4978","1583","7.8143","Eukaryota","Bacillariophyta","c_000004212897"
"","6974","0.4841","1851","4.6483","Eukaryota","Bacillariophyta","c_000004738490"
"","6975","0.5078","1339","6.9993","Eukaryota","Bacillariophyta","c_000003984639"
"","6976","0.4926","1287","27.488","Eukaryota","Bacillariophyta","c_000003228902"
"","6977","0.4936","1939","5.6282","Eukaryota","Bacillariophyta","c_000002418072"
"","6978","0.4682","1495","10.5458","no-hit","no-hit","c_000004773839"
"","6979","0.4766","2717","9.0022","Eukaryota","Bacillariophyta","c_000000660481"
"","6980","0.4717","2701","6.0763","Eukaryota","Bacillariophyta","c_000003360787"
"","6981","0.4549","1174","4.1882","Eukaryota","Bacillariophyta","c_000003809537"
"","6982","0.4691","1586","9.1494","no-hit","no-hit","c_000004923522"
"","6983","0.4702","1491","4.6995","Eukaryota","Bacillariophyta","c_000003731789"
"","6984","0.5061","1304","4.3259","Eukaryota","Bacillariophyta","c_000002010443"
"","6985","0.4641","3402","5.9547","Eukaryota","Bacillariophyta","c_000000230377"
"","6986","0.4867","2174","37.2981","Eukaryota","Bacillariophyta","c_000003343073"
"","6987","0.5031","2743","5.9165","Eukaryota","Bacillariophyta","c_000002267565"
"","6988","0.4749","2053","7.3415","Eukaryota","Bacillariophyta","c_000000492849"
"","6989","0.4998","3193","6.2556","no-hit","no-hit","c_000003217968"
"","6990","0.4639","1233","10.6107","Eukaryota","Bacillariophyta","c_000001951310"
"","6991","0.5047","1369","6.6472","no-hit","no-hit","c_000001152777"
"","6992","0.456","1250","3.3056","no-hit","no-hit","c_000002473087"
"","6993","0.4867","2098","6.5367","Eukaryota","Bacillariophyta","c_000005110258"
"","6994","0.4716","1357","7.5763","Eukaryota","Bacillariophyta","c_000000121504"
"","6995","0.4701","1942","6.8455","Eukaryota","Eukaryota-undef","c_000005001119"
"","6996","0.4783","1794","9.5814","Eukaryota","Bacillariophyta","c_000002157994"
"","6997","0.4943","2444","6.3187","Eukaryota","Bacillariophyta","c_000004614224"
"","6998","0.4711","2405","7.274","Eukaryota","Bacillariophyta","c_000001795770"
"","6999","0.4813","2599","79.2632","Eukaryota","Bacillariophyta","c_000005500207"
"","7000","0.4847","2754","5.7458","Eukaryota","Bacillariophyta","c_000002080397"
"","7001","0.4847","1533","1.5773","Eukaryota","Bacillariophyta","c_000000936765"
"","7002","0.4702","1846","6.0141","Eukaryota","Bacillariophyta","c_000004967003"
"","7003","0.4691","1019","8.8332","no-hit","no-hit","c_000004330947"
"","7004","0.4878","1562","6.2746","Eukaryota","Eukaryota-undef","c_000003852858"
"","7005","0.4882","2321","8.0211","Eukaryota","Bacillariophyta","c_000001111843"
"","7006","0.4846","1102","7.2786","no-hit","no-hit","c_000003083536"
"","7007","0.4613","1149","7.3742","no-hit","no-hit","c_000001417773"
"","7008","0.475","1577","10.3526","Eukaryota","Bacillariophyta","c_000001098272"
"","7009","0.4946","2129","6.1362","Eukaryota","Bacillariophyta","c_000001912825"
"","7010","0.4826","2899","6.0776","Eukaryota","Bacillariophyta","c_000001136749"
"","7011","0.4857","1787","8.188","Eukaryota","Bacillariophyta","c_000002462481"
"","7012","0.4801","1479","7.4172","no-hit","no-hit","c_000001021258"
"","7013","0.4762","1384","9.2406","Eukaryota","Bacillariophyta","c_000000641534"
"","7014","0.4555","2235","5.6814","Eukaryota","Bacillariophyta","c_000000074976"
"","7015","0.4789","1211","10.441","no-hit","no-hit","c_000000835647"
"","7016","0.4741","2259","2.4099","no-hit","no-hit","c_000001267346"
"","7017","0.5124","1942","7.6735","no-hit","no-hit","c_000001837952"
"","7018","0.484","1155","7.4069","no-hit","no-hit","c_000001888656"
"","7019","0.4698","2069","2.3461","Eukaryota","Bacillariophyta","c_000005038857"
"","7020","0.4726","1462","3.3447","no-hit","no-hit","c_000002321397"
"","7021","0.4889","3453","8.1274","Eukaryota","Evosea","c_000003364573"
"","7022","0.5065","1376","5.6141","Eukaryota","Bacillariophyta","c_000002019711"
"","7024","0.4863","2525","9.7358","Eukaryota","Bacillariophyta","c_000003738342"
"","7025","0.4837","2334","7.892","Eukaryota","Bacillariophyta","c_000003699761"
"","7026","0.4777","1321","4.0167","no-hit","no-hit","c_000002920891"
"","7027","0.5219","2694","10.2595","Eukaryota","Bacillariophyta","c_000002907653"
"","7028","0.5072","1037","5.3288","Eukaryota","Bacillariophyta","c_000001994596"
"","7029","0.522","1295","5.0232","Eukaryota","Eukaryota-undef","c_000003936284"
"","7030","0.4559","2314","4.0255","no-hit","no-hit","c_000004077431"
"","7031","0.4607","1949","10.5136","no-hit","no-hit","c_000004719387"
"","7032","0.4883","1876","9.2255","Eukaryota","Bacillariophyta","c_000005331670"
"","7034","0.4708","1901","3.4413","Eukaryota","Bacillariophyta","c_000002044492"
"","7035","0.459","2024","9.3804","no-hit","no-hit","c_000004416905"
"","7036","0.4939","1239","5.6893","Eukaryota","Bacillariophyta","c_000004407397"
"","7037","0.4796","1128","8.2633","no-hit","no-hit","c_000001550671"
"","7038","0.469","1224","5.5172","Eukaryota","Bacillariophyta","c_000000830464"
"","7039","0.4945","2627","6.1153","Eukaryota","Bacillariophyta","c_000003327930"
"","7040","0.4756","2662","7.0379","no-hit","no-hit","c_000002120645"
"","7041","0.5332","1279","6.8241","no-hit","no-hit","c_000000855545"
"","7042","0.4763","2089","8.292","no-hit","no-hit","c_000001557497"
"","7043","0.4735","1206","5.2073","no-hit","no-hit","c_000001903292"
"","7044","0.4702","1863","9.2711","Eukaryota","Bacillariophyta","c_000001277848"
"","7045","0.4756","1863","4.8808","no-hit","no-hit","c_000000782460"
"","7046","0.487","2035","4.401","Eukaryota","Bacillariophyta","c_000003111396"
"","7047","0.4846","2988","7.4321","Eukaryota","Bacillariophyta","c_000003482930"
