"sel","_id","gc","length","W_Bin_16-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","2065","0.4587","18044","2.7","Eukaryota","Bacillariophyta","c_000000429315"
"","2066","0.4588","24380","2.3548","Eukaryota","Chordata","c_000004644046"
"","2067","0.4575","26204","2.984","Eukaryota","Bacillariophyta","c_000001021286"
"","2068","0.457","22057","1.7558","Eukaryota","Bacillariophyta","c_000003795501"
"","2069","0.462","11309","1.254","Eukaryota","Bacillariophyta","c_000004500353"
"","2070","0.446","8261","1.1335","Eukaryota","Bacillariophyta","c_000004808708"
"","2071","0.4527","19083","1.2899","Eukaryota","Bacillariophyta","c_000000515789"
"","2072","0.4622","5086","1.6319","no-hit","no-hit","c_000005111316"
"","2073","0.4468","12573","0.9958","Eukaryota","Bacillariophyta","c_000003870451"
"","2074","0.4583","5734","1.0577","Eukaryota","Bacillariophyta","c_000005299768"
"","2075","0.4686","19147","1.8574","Eukaryota","Bacillariophyta","c_000002846349"
"","2076","0.4583","11149","6.0793","Eukaryota","Bacillariophyta","c_000000522749"
"","2077","0.4634","9573","1.1735","Eukaryota","Bacillariophyta","c_000000239699"
"","2078","0.4537","18800","1.2178","Eukaryota","Bacillariophyta","c_000002731883"
"","2079","0.4619","11644","1.0422","Eukaryota","Bacillariophyta","c_000001123872"
"","2080","0.4528","4598","1.6477","Eukaryota","Bacillariophyta","c_000003849863"
"","2081","0.4668","7020","2.9751","Eukaryota","Bacillariophyta","c_000005050755"
"","2082","0.4509","12800","2.235","Eukaryota","Bacillariophyta","c_000002276975"
"","2083","0.4663","13935","1.2364","Eukaryota","Bacillariophyta","c_000003179445"
"","2084","0.4528","11504","6.2366","Eukaryota","Bacillariophyta","c_000002945020"
"","2085","0.4549","9406","1.5091","Eukaryota","Bacillariophyta","c_000005097997"
"","2086","0.4553","5451","1.8975","Eukaryota","Bacillariophyta","c_000001320511"
"","2087","0.4414","7369","2.0977","Eukaryota","Bacillariophyta","c_000004091319"
"","2088","0.4534","28006","1.2404","Eukaryota","Bacillariophyta","c_000001351091"
"","2089","0.4613","7723","6.7384","Eukaryota","Bacillariophyta","c_000002273898"
"","2090","0.4517","6425","0.8973","Eukaryota","Bacillariophyta","c_000002812217"
"","2091","0.4569","24904","1.4909","Eukaryota","Bacillariophyta","c_000002717968"
"","2092","0.4528","4907","1.9658","Eukaryota","Bacillariophyta","c_000004995977"
"","2093","0.4703","16952","1.005","Eukaryota","Bacillariophyta","c_000002571477"
"","2094","0.4701","11865","1.1751","Eukaryota","Bacillariophyta","c_000005464564"
"","2095","0.4551","19042","1.2948","Eukaryota","Bacillariophyta","c_000004429861"
"","2096","0.4702","16913","1.2884","Eukaryota","Bacillariophyta","c_000003781631"
"","2097","0.4541","9905","1.4985","no-hit","no-hit","c_000002436594"
"","2098","0.4552","11220","1.114","Eukaryota","Bacillariophyta","c_000004354188"
"","2099","0.4589","12279","2.4454","Eukaryota","Bacillariophyta","c_000001492455"
"","2100","0.4641","6805","0.8794","Eukaryota","Bacillariophyta","c_000003891102"
"","2101","0.4605","18282","1.2456","Eukaryota","Bacillariophyta","c_000003679353"
"","2102","0.4717","7444","0.8866","Eukaryota","Bacillariophyta","c_000001839854"
"","2103","0.4502","5244","0.7496","Eukaryota","Bacillariophyta","c_000004550242"
"","2104","0.4564","9242","10.8909","Eukaryota","Bacillariophyta","c_000005163623"
"","2105","0.4495","3424","3.0391","Eukaryota","Bacillariophyta","c_000000789871"
"","2106","0.458","19101","1.145","Eukaryota","Bacillariophyta","c_000003248383"
"","2107","0.4465","9394","2.683","Eukaryota","Bacillariophyta","c_000001854725"
"","2108","0.4565","7371","1.2806","Eukaryota","Bacillariophyta","c_000002533027"
"","2109","0.4636","14541","1.2721","Eukaryota","Bacillariophyta","c_000003823626"
"","2110","0.4586","36489","1.3081","Eukaryota","Bacillariophyta","c_000001728560"
"","2111","0.4542","16006","1.7634","Eukaryota","Bacillariophyta","c_000003629313"
"","2112","0.4605","4777","1.6889","no-hit","no-hit","c_000000278645"
"","2113","0.4541","29604","1.2144","Eukaryota","Chordata","c_000004000533"
"","2114","0.4394","8626","1.129","Eukaryota","Bacillariophyta","c_000004310833"
"","2115","0.4404","6991","3.0286","Eukaryota","Bacillariophyta","c_000002935684"
"","2116","0.4568","4251","0.8311","no-hit","no-hit","c_000004070875"
"","2117","0.4892","5628","1.3607","no-hit","no-hit","c_000002407671"
"","2118","0.4637","5434","1.9343","Eukaryota","Bacillariophyta","c_000000705158"
"","2119","0.4613","16146","1.1403","Eukaryota","Bacillariophyta","c_000000706510"
"","2120","0.4494","10168","1.7306","Eukaryota","Bacillariophyta","c_000005039932"
"","2121","0.4656","4422","1.4484","Eukaryota","Bacillariophyta","c_000005489437"
"","2122","0.4559","8467","1.1995","Eukaryota","Bacillariophyta","c_000004682688"
"","2123","0.4658","4704","1.4622","Eukaryota","Bacillariophyta","c_000004150357"
"","2124","0.4525","8543","1.2519","Eukaryota","Bacillariophyta","c_000001522964"
"","2125","0.4686","5397","1.4458","Eukaryota","Bacillariophyta","c_000002261011"
"","2126","0.4618","23201","13.4323","Eukaryota","Bacillariophyta","c_000003446949"
"","2127","0.4565","24260","0.8406","Eukaryota","Bacillariophyta","c_000004931502"
"","2128","0.4707","7350","0.9547","Eukaryota","Bacillariophyta","c_000002628847"
"","2129","0.4557","5999","0.6534","Eukaryota","Bacillariophyta","c_000003853475"
"","2130","0.4632","7220","1.3223","Eukaryota","Bacillariophyta","c_000002099275"
"","2131","0.4439","4456","1.4755","no-hit","no-hit","c_000004312402"
"","2132","0.4592","12736","2.0033","Eukaryota","Bacillariophyta","c_000001619997"
"","2133","0.4519","10497","1.2123","Eukaryota","Bacillariophyta","c_000000039568"
"","2134","0.4596","11467","1.1122","Eukaryota","Bacillariophyta","c_000001513351"
"","2135","0.4645","15341","1.2158","Eukaryota","Bacillariophyta","c_000003419089"
"","2136","0.4638","4312","2.0116","Eukaryota","Bacillariophyta","c_000001319887"
"","2137","0.4453","5235","0.9542","Eukaryota","Bacillariophyta","c_000004672208"
"","2138","0.4337","5965","1.2116","Eukaryota","Bacillariophyta","c_000001696119"
"","2139","0.4684","10350","1.0289","Eukaryota","Bacillariophyta","c_000003379072"
"","2140","0.4557","26430","1.129","Eukaryota","Bacillariophyta","c_000003529015"
"","2141","0.4439","12632","1.3481","Eukaryota","Bacillariophyta","c_000001208528"
"","2142","0.4522","25049","1.3044","Eukaryota","Bacillariophyta","c_000000894237"
"","2143","0.4588","5691","1.0752","Eukaryota","Haptophyta","c_000003851978"
"","2144","0.4517","10910","6.9802","Eukaryota","Bacillariophyta","c_000003292553"
"","2145","0.4633","20492","1.7277","Eukaryota","Bacillariophyta","c_000002266763"
"","2146","0.463","14113","1.0694","Eukaryota","Bacillariophyta","c_000000252955"
"","2147","0.4431","17116","15.4039","Eukaryota","Bacillariophyta","c_000000607014"
"","2148","0.4592","4068","1.2613","no-hit","no-hit","c_000002112310"
"","2149","0.4571","6802","1.2511","no-hit","no-hit","c_000004422791"
"","2150","0.4405","11628","0.9664","Eukaryota","Bacillariophyta","c_000005234606"
"","2151","0.4577","6113","1.6118","Eukaryota","Bacillariophyta","c_000002425786"
"","2152","0.4613","7037","1.2318","Eukaryota","Bacillariophyta","c_000002137551"
"","2153","0.4396","4338","4.148","no-hit","no-hit","c_000000160080"
"","2154","0.4607","25285","1.3533","Eukaryota","Bacillariophyta","c_000000457021"
"","2155","0.448","11363","0.7197","Eukaryota","Bacillariophyta","c_000003280645"
"","2156","0.4629","14754","0.9869","Eukaryota","Bacillariophyta","c_000003693614"
"","2157","0.4511","10848","1.305","Eukaryota","Bacillariophyta","c_000004445329"
"","2158","0.4517","17081","1.2756","Eukaryota","Bacillariophyta","c_000001949905"
"","2159","0.453","19033","1.5688","Eukaryota","Bacillariophyta","c_000004664348"
"","2160","0.4709","7005","31.9617","Eukaryota","Bacillariophyta","c_000005260414"
"","2161","0.4663","8435","1.4459","Eukaryota","Eukaryota-undef","c_000000903071"
"","2162","0.4608","23480","1.7425","Eukaryota","Bacillariophyta","c_000000639883"
"","2163","0.4541","9144","1.0873","Eukaryota","Bacillariophyta","c_000002404109"
"","2164","0.4634","8781","1.3487","Eukaryota","Bacillariophyta","c_000004045741"
"","2165","0.4659","9260","1.0256","Eukaryota","Bacillariophyta","c_000005158119"
"","2166","0.4558","20418","1.3261","Eukaryota","Bacillariophyta","c_000002548531"
"","2167","0.4727","8250","0.8639","Eukaryota","Bacillariophyta","c_000004470693"
"","2168","0.4557","15507","1.2405","Eukaryota","Bacillariophyta","c_000000031566"
"","2169","0.4573","16785","1.1041","Eukaryota","Bacillariophyta","c_000000410099"
"","2170","0.4466","16476","1.3321","Eukaryota","Bacillariophyta","c_000004413152"
"","2171","0.4664","32451","1.2995","Eukaryota","Bacillariophyta","c_000004247999"
"","2172","0.4598","5265","0.9632","no-hit","no-hit","c_000002618618"
"","2173","0.4561","13010","5.4294","Eukaryota","Bacillariophyta","c_000004357294"
"","2174","0.4494","24851","1.6379","Eukaryota","Bacillariophyta","c_000003733155"
"","2175","0.4735","19236","1.2453","Eukaryota","Bacillariophyta","c_000001580816"
"","2176","0.4548","5215","0.8088","Eukaryota","Bacillariophyta","c_000002719532"
"","2177","0.4606","5903","1.359","Eukaryota","Bacillariophyta","c_000000626256"
"","2178","0.4667","5757","1.7643","Eukaryota","Bacillariophyta","c_000000671483"
"","2179","0.4406","7633","1.7634","Eukaryota","Bacillariophyta","c_000003670143"
"","2180","0.4611","23708","1.4269","Eukaryota","Bacillariophyta","c_000003108760"
"","2181","0.4779","7719","1.1499","Eukaryota","Bacillariophyta","c_000003397321"
"","2182","0.4743","2876","1.2204","no-hit","no-hit","c_000005430106"
"","2183","0.4539","7654","0.7852","Eukaryota","Bacillariophyta","c_000000674582"
"","2184","0.4689","4270","1.3061","Eukaryota","Bacillariophyta","c_000004289173"
"","2185","0.4601","10756","3.1345","Eukaryota","Bacillariophyta","c_000003838630"
"","2186","0.4522","12529","1.5364","no-hit","no-hit","c_000003722300"
"","2187","0.4586","12319","2.1859","Eukaryota","Bacillariophyta","c_000001351933"
"","2188","0.4662","18154","6.4548","Eukaryota","Bacillariophyta","c_000001226394"
"","2189","0.4507","18335","7.0241","Eukaryota","Bacillariophyta","c_000000748015"
"","2190","0.4559","23018","19.9843","Eukaryota","Bacillariophyta","c_000002621381"
